CHO 149.2,,CHRISTO 149.2,98000,188000,CHRISTO,PINK,ORNAMEN,47,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 149.3,,CHRISTO 149.3,98000,188000,CHRISTO,BROWN,ORNAMEN,48,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 149.4,,CHRISTO 149.4,98000,188000,CHRISTO,YELLOW,ORNAMEN,49,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 149.5,,CHRISTO 149.5,98000,188000,CHRISTO,LIGHT GREEN,ORNAMEN,50,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 150.1,,CHRISTO 150.1,98000,188000,CHRISTO,BLUE,MOSAIC,51,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 150.2,,CHRISTO 150.2,98000,188000,CHRISTO,WHITE BLACK,MOSAIC,52,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 150.3,,CHRISTO 150.3,98000,188000,CHRISTO,YELLOW,MOSAIC,53,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 150.4,,CHRISTO 150.4,98000,188000,CHRISTO,BROWN,MOSAIC,54,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 151.1,,CHRISTO 151.1,98000,188000,CHRISTO,YELLOW,WAVE,55,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 151.2,,CHRISTO 151.2,98000,188000,CHRISTO,BLUE,WAVE,56,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 151.3,,CHRISTO 151.3,98000,188000,CHRISTO,CREAM,WAVE,57,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 151.4,,CHRISTO 151.4,98000,188000,CHRISTO,BROWN,WAVE,58,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 151.5,,CHRISTO 151.5,98000,188000,CHRISTO,WHITE,WAVE,59,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 151.6,,CHRISTO 151.6,98000,188000,CHRISTO,GREY,WAVE,60,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 152.1,,CHRISTO 152.1,98000,188000,CHRISTO,YELLOW,SILK,61,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 152.2,,CHRISTO 152.2,98000,188000,CHRISTO,PINK,SILK,62,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 152.3,,CHRISTO 152.3,98000,188000,CHRISTO,BROWN,SILK,63,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 152.4,,CHRISTO 152.4,98000,188000,CHRISTO,WHITE,SILK,64,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 152.5,,CHRISTO 152.5,98000,188000,CHRISTO,GOLD,SILK,65,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 152.6,,CHRISTO 152.6,98000,188000,CHRISTO,SILVER,SILK,66,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 153.1,,CHRISTO 153.1,98000,188000,CHRISTO,DARK BROWN,VERTICAL LEAF,67,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 153.2,,CHRISTO 153.2,98000,188000,CHRISTO,DARK BROWN WHITE,VERTICAL LEAF,68,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 153.3,,CHRISTO 153.3,98000,188000,CHRISTO,GOLD,VERTICAL LEAF,69,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 153.4,,CHRISTO 153.4,98000,188000,CHRISTO,CREAM,VERTICAL LEAF,70,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 153.5,,CHRISTO 153.5,98000,188000,CHRISTO,LIGHT GREEN,VERTICAL LEAF,71,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 153.6,,CHRISTO 153.6,98000,188000,CHRISTO,BROWN,VERTICAL LEAF,72,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 154.1,,CHRISTO 154.1,98000,188000,CHRISTO,YELLOW,ROSE,73,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 154.2,,CHRISTO 154.2,98000,188000,CHRISTO,RED,ROSE,74,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 154.3,,CHRISTO 154.3,98000,188000,CHRISTO,BLUE,ROSE,75,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 154.4,,CHRISTO 154.4,98000,188000,CHRISTO,BROWN,ROSE,76,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 155.1,,CHRISTO 155.1,98000,188000,CHRISTO,BLUE,CHRISANT,77,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 155.2,,CHRISTO 155.2,98000,188000,CHRISTO,YELLOW,CHRISANT,78,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 155.3,,CHRISTO 155.3,98000,188000,CHRISTO,PINK,CHRISANT,79,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 155.4,,CHRISTO 155.4,98000,188000,CHRISTO,RED,CHRISANT,80,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 156.1,,CHRISTO 156.1,98000,188000,CHRISTO,CREAM,FLOWER2,81,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 156.2,,CHRISTO 156.2,98000,188000,CHRISTO,PINK,FLOWER2,82,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 156.3,,CHRISTO 156.3,98000,188000,CHRISTO,BLUE,FLOWER2,83,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 156.4,,CHRISTO 156.4,98000,188000,CHRISTO,GREEN,FLOWER2,84,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 156.5,,CHRISTO 156.5,98000,188000,CHRISTO,BROWN,FLOWER2,85,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 157.1,,CHRISTO 157.1,98000,188000,CHRISTO,BROWN,PEACOCK,111,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 157.2,,CHRISTO 157.2,98000,188000,CHRISTO,YELLOW,PEACOCK,112,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 157.3,,CHRISTO 157.3,98000,188000,CHRISTO,DARK BROWN,PEACOCK,113,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 157.4,,CHRISTO 157.4,98000,188000,CHRISTO,BLUE,PEACOCK,114,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 158.1,,CHRISTO 158.1,98000,188000,CHRISTO,GREEN,DAMASK5,115,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 158.2,,CHRISTO 158.2,98000,188000,CHRISTO,LIGHT BROWN,DAMASK5,116,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 158.3,,CHRISTO 158.3,98000,188000,CHRISTO,BROWN,DAMASK5,117,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 158.4,,CHRISTO 158.4,98000,188000,CHRISTO,CREAM,DAMASK5,118,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 159.1,,CHRISTO 159.1,98000,188000,CHRISTO,CREAM,STRIPES,119,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 159.2,,CHRISTO 159.2,98000,188000,CHRISTO,PINK,STRIPES,120,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 159.3,,CHRISTO 159.3,98000,188000,CHRISTO,WHITE,STRIPES,121,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 159.4,,CHRISTO 159.4,98000,188000,CHRISTO,YELLOW,STRIPES,122,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 159.5,,CHRISTO 159.5,98000,188000,CHRISTO,LIGHT BROWN,STRIPES,123,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 159.6,,CHRISTO 159.6,98000,188000,CHRISTO,GOLD,STRIPES,124,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 159.7,,CHRISTO 159.7,98000,188000,CHRISTO,BROWN,STRIPES,125,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 160.1,,CHRISTO 160.1,98000,188000,CHRISTO,PINK,ROSE2,86,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 160.2,,CHRISTO 160.2,98000,188000,CHRISTO,WHITE,ROSE2,87,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 160.3,,CHRISTO 160.3,98000,188000,CHRISTO,PINK,ROSE2,88,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 161.1,,CHRISTO 161.1,98000,188000,CHRISTO,WHITE,DAMASK3,89,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 161.2,,CHRISTO 161.2,98000,188000,CHRISTO,GOLD,DAMASK3,90,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 161.3,,CHRISTO 161.3,98000,188000,CHRISTO,CREAM,DAMASK3,91,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 161.4,,CHRISTO 161.4,98000,188000,CHRISTO,BROWN,DAMASK3,92,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 162.1,,CHRISTO 162.1,98000,188000,CHRISTO,CREAM,SOLID2,93,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 162.2,,CHRISTO 162.2,98000,188000,CHRISTO,DARK BROWN,SOLID2,94,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 162.3,,CHRISTO 162.3,98000,188000,CHRISTO,BROWN,SOLID2,95,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 162.4,,CHRISTO 162.4,98000,188000,CHRISTO,YELLOW,SOLID2,96,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 162.5,,CHRISTO 162.5,98000,188000,CHRISTO,LIGHT BROWN,SOLID2,97,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 162.6,,CHRISTO 162.6,98000,188000,CHRISTO,WHITE,SOLID2,98,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 162.7,,CHRISTO 162.7,98000,188000,CHRISTO,SILVER,SOLID2,99,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 162.8,,CHRISTO 162.8,98000,188000,CHRISTO,CREAM,SOLID2,100,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 163.1,,CHRISTO 163.1,98000,188000,CHRISTO,YELLOW,DAMASK4,101,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 163.2,,CHRISTO 163.2,98000,188000,CHRISTO,BROWN,DAMASK4,102,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 163.3,,CHRISTO 163.3,98000,188000,CHRISTO,WHITE,DAMASK4,103,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 163.4,,CHRISTO 163.4,98000,188000,CHRISTO,RED,DAMASK4,104,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 164.1,,CHRISTO 164.1,98000,188000,CHRISTO,WHITE,BAND,105,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 164.2,,CHRISTO 164.2,98000,188000,CHRISTO,DARK BROWN,BAND,106,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 164.3,,CHRISTO 164.3,98000,188000,CHRISTO,BROWN,BAND,107,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 164.4,,CHRISTO 164.4,98000,188000,CHRISTO,GOLD,BAND,108,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 164.5,,CHRISTO 164.5,98000,188000,CHRISTO,PINK,BAND,109,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHO 164.6,,CHRISTO 164.6,98000,188000,CHRISTO,PEACH,BAND,110,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 100.1,,CHRISTY 100.1,98000,188000,CHRISTY,DARK BROWN,DAUN,1,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 100.2,,CHRISTY 100.2,98000,188000,CHRISTY,BROWN,DAUN,3,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 100.3,,CHRISTY 100.3,98000,188000,CHRISTY,GOLD,DAUN,5,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 100.4,,CHRISTY 100.4,98000,188000,CHRISTY,CREAM,DAUN,8,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 101.1,,CHRISTY 101.1,98000,188000,CHRISTY,DARK BROWN,SOLID,2,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 101.2,,CHRISTY 101.2,98000,188000,CHRISTY,BROWN,SOLID,4,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 101.3,,CHRISTY 101.3,98000,188000,CHRISTY,GOLD,SOLID,6,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 101.4,,CHRISTY 101.4,98000,188000,CHRISTY,CREAM,SOLID,7,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 102.1,,CHRISTY 102.1,98000,188000,CHRISTY,RED,DAMASK1,9,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 102.2,,CHRISTY 102.2,98000,188000,CHRISTY,BROWN,DAMASK1,10,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 102.3,,CHRISTY 102.3,98000,188000,CHRISTY,GOLD,DAMASK1,12,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 102.4,,CHRISTY 102.4,98000,188000,CHRISTY,CREAM,DAMASK1,14,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 102.5,,CHRISTY 102.5,98000,188000,CHRISTY,DARK BROWN,DAMASK1,16,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 103.2,,CHRISTY 103.2,98000,188000,CHRISTY,BROWN,SOLID,11,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 103.3,,CHRISTY 103.3,98000,188000,CHRISTY,CREAM,SOLID,13,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 103.4,,CHRISTY 103.4,98000,188000,CHRISTY,CREAM,SOLID,15,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 103.6,,CHRISTY 103.6,98000,188000,CHRISTY,DARK BROWN,SOLID,17,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 104.1,,CHRISTY 104.1,98000,188000,CHRISTY,DARK BROWN,ORNAMEN2,18,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 104.2,,CHRISTY 104.2,98000,188000,CHRISTY,ORANGE,ORNAMEN2,19,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 104.3,,CHRISTY 104.3,98000,188000,CHRISTY,YELLOW,ORNAMEN2,20,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 104.4,,CHRISTY 104.4,98000,188000,CHRISTY,GOLD,ORNAMEN2,21,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 105.1,,CHRISTY 105.1,98000,188000,CHRISTY,WHITE,ORNAMEN3,22,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 105.2,,CHRISTY 105.2,98000,188000,CHRISTY,YELLOW,ORNAMEN3,23,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 105.3,,CHRISTY 105.3,98000,188000,CHRISTY,BROWN,ORNAMEN3,24,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 105.4,,CHRISTY 105.4,98000,188000,CHRISTY,RED,ORNAMEN3,25,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 106.1,,CHRISTY 106.1,98000,188000,CHRISTY,ORANGE,LINE,26,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 106.2,,CHRISTY 106.2,98000,188000,CHRISTY,YELLOW,LINE,27,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 106.3,,CHRISTY 106.3,98000,188000,CHRISTY,CREAM,LINE,28,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 106.4,,CHRISTY 106.4,98000,188000,CHRISTY,BROWN,LINE,29,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 106.5,,CHRISTY 106.5,98000,188000,CHRISTY,DARK BROWN,LINE,30,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 106.6,,CHRISTY 106.6,98000,188000,CHRISTY,WHITE,LINE,31,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 106.7,,CHRISTY 106.7,98000,188000,CHRISTY,GOLD,LINE,32,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 107.1,,CHRISTY 107.1,98000,188000,CHRISTY,RED,ORIENTAL,33,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 107.2,,CHRISTY 107.2,98000,188000,CHRISTY,SILVER,ORIENTAL,34,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 107.3,,CHRISTY 107.3,98000,188000,CHRISTY,PURPLE,ORIENTAL,35,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 107.4,,CHRISTY 107.4,98000,188000,CHRISTY,YELLOW,ORIENTAL,36,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 107.5,,CHRISTY 107.5,98000,188000,CHRISTY,BROWN,ORIENTAL,37,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 108.1,,CHRISTY 108.1,98000,188000,CHRISTY,GOLD,DAMASK2,38,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 108.2,,CHRISTY 108.2,98000,188000,CHRISTY,BROWN,DAMASK2,40,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 108.3,,CHRISTY 108.3,98000,188000,CHRISTY,DARK BROWN,DAMASK2,41,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 108.4,,CHRISTY 108.4,98000,188000,CHRISTY,LIGHT BROWN,DAMASK2,42,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 108.5,,CHRISTY 108.5,98000,188000,CHRISTY,SILVER,DAMASK2,43,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 109.1,,CHRISTY 109.1,98000,188000,CHRISTY,GOLD,CIRCLE,39,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 109.2,,CHRISTY 109.2,98000,188000,CHRISTY,BROWN,CIRCLE,46,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 109.3,,CHRISTY 109.3,98000,188000,CHRISTY,DARK BROWN,CIRCLE,48,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 109.4,,CHRISTY 109.4,98000,188000,CHRISTY,LIGHT BROWN,CIRCLE,47,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 109.5,,CHRISTY 109.5,98000,188000,CHRISTY,SILVER,CIRCLE,44,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 109.6,,CHRISTY 109.6,98000,188000,CHRISTY,CREAM,CIRCLE,45,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 110.1,,CHRISTY 110.1,98000,188000,CHRISTY,BLACK,DAMASK3,49,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 110.2,,CHRISTY 110.2,98000,188000,CHRISTY,RED,DAMASK3,50,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 110.3,,CHRISTY 110.3,98000,188000,CHRISTY,CREAM,DAMASK3,51,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 110.4,,CHRISTY 110.4,98000,188000,CHRISTY,GOLD,DAMASK3,52,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 111.1,,CHRISTY 111.1,98000,188000,CHRISTY,BLACK,SQUARE,59,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 111.3,,CHRISTY 111.3,98000,188000,CHRISTY,BROWN,SQUARE,57,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 111.4,,CHRISTY 111.4,98000,188000,CHRISTY,GOLD,SQUARE,53,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 111.5,,CHRISTY 111.5,98000,188000,CHRISTY,ORANGE,SQUARE,55,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 111.6,,CHRISTY 111.6,98000,188000,CHRISTY,LIGHT BROWN,SQUARE,56,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 111.7,,CHRISTY 111.7,98000,188000,CHRISTY,DARK BROWN,SQUARE,58,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 111.8,,CHRISTY 111.8,98000,188000,CHRISTY,WHITE,SQUARE,54,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 112.1,,CHRISTY 112.1,98000,188000,CHRISTY,BLACK,DAMASK4,60,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 112.2,,CHRISTY 112.2,98000,188000,CHRISTY,ORANGE,DAMASK4,61,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 112.3,,CHRISTY 112.3,98000,188000,CHRISTY,GOLD,DAMASK4,62,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 112.4,,CHRISTY 112.4,98000,188000,CHRISTY,BROWN,DAMASK4,63,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 113.1,,CHRISTY 113.1,98000,188000,CHRISTY,SILVER,STRIPES,64,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 113.2,,CHRISTY 113.2,98000,188000,CHRISTY,CREAM,STRIPES,65,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 113.3,,CHRISTY 113.3,98000,188000,CHRISTY,LIGHT BROWN,STRIPES,66,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 113.4,,CHRISTY 113.4,98000,188000,CHRISTY,ORANGE,STRIPES,67,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 113.5,,CHRISTY 113.5,98000,188000,CHRISTY,LIGHT BROWN,STRIPES,68,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 113.6,,CHRISTY 113.6,98000,188000,CHRISTY,BROWN,STRIPES,69,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 114.1,,CHRISTY 114.1,98000,188000,CHRISTY,CREAM,MONEY,70,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 114.2,,CHRISTY 114.2,98000,188000,CHRISTY,BROWN,MONEY,71,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 114.3,,CHRISTY 114.3,98000,188000,CHRISTY,SILVER,MONEY,72,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 114.4,,CHRISTY 114.4,98000,188000,CHRISTY,RED,MONEY,73,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 115.1,,CHRISTY 115.1,98000,188000,CHRISTY,DARK BROWN,DAMASK5,74,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 115.2,,CHRISTY 115.2,98000,188000,CHRISTY,CREAM,DAMASK5,75,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 115.3,,CHRISTY 115.3,98000,188000,CHRISTY,LIGHT BROWN,DAMASK5,76,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 115.4,,CHRISTY 115.4,98000,188000,CHRISTY,YELLOW,DAMASK5,77,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 116.1,,CHRISTY 116.1,98000,188000,CHRISTY,SILVER,BAWANG,78,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 116.2,,CHRISTY 116.2,98000,188000,CHRISTY,ORANGE,BAWANG,79,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 116.3,,CHRISTY 116.3,98000,188000,CHRISTY,CREAM,BAWANG,80,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 117.1,,CHRISTY 117.1,98000,188000,CHRISTY,PINK,BIG  DAMASK,81,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 117.2,,CHRISTY 117.2,98000,188000,CHRISTY,SILVER,BIG  DAMASK,82,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
CHR 117.3,,CHRISTY 117.3,98000,188000,CHRISTY,ORANGE,BIG  DAMASK,83,Wallpaper,Roll,Roll,average,Real Time (automated),Stockable Product,WH - Stock
